Date,Open,High,Low,Close,Volume
2025-05-19,173.97836323479615,176.12775139565434,172.9462515721547,174.66238768580723,37691356
2025-05-20,176.1245619229118,176.47022113971332,173.39266426722025,174.98093660580264,52598827
2025-05-21,177.10796898489315,178.81566253480474,175.79908934812022,178.21015487367657,52969846
2025-05-22,178.9677944559996,180.14895977757732,177.0792023082212,178.6583151889548,52930724
2025-05-23,175.55890836859305,177.73042540400087,171.1608617119456,173.93627898908707,56565536
2025-05-26,168.64169731510546,171.30505191298442,165.61152264794504,167.98062250659538,59633761
2025-05-27,169.9164440873801,173.22709012216617,167.321062369534,169.22089530603165,42462638
2025-05-28,163.19066846049327,165.43447949691196,161.83712586997305,163.85905798443554,52766907
2025-05-29,167.11687020469824,170.00258923529725,165.21381793341868,167.10600673353977,77201691
2025-05-30,168.68101715337988,170.1940467117194,167.40112667060444,169.40705986072933,47765372
2025-06-02,172.59615721377347,174.25926883361805,169.73779737303306,172.18872629472315,34851527
2025-06-03,169.74498535699192,171.62414190787388,166.27824351333126,169.02123743721046,51731809
2025-06-04,169.37808281520853,171.96200143053073,167.73359839272402,170.12993585985933,38570297
2025-06-05,171.58516269398348,174.2301919397541,170.29589852578576,171.1053964005857,36223306
2025-06-06,165.86188817839633,167.94659459986946,164.2075398345936,165.4358616623106,88527314
2025-06-09,168.3927624839153,170.8799250706002,166.31298615742134,167.44205526053986,46847307
2025-06-10,169.75883185920654,171.9197294365101,167.6492697960819,170.41734596900363,50818741
2025-06-11,179.70539815408563,183.83542287082966,176.45927543383704,181.39899833186615,45280681
2025-06-12,186.47795454166928,187.33785587855485,183.88713179164338,186.41803976588986,56795977
2025-06-13,181.59767348866015,183.4550289240624,178.99632475793814,181.4013440932067,71439440
2025-06-16,182.08158459235742,185.9550776585755,179.65827310559982,183.9441502535828,58524333
2025-06-17,178.54855396400757,180.88863583769762,177.53596511439702,178.65104288863452,37997035
2025-06-18,175.54714903452958,177.14985256331772,175.3412798373456,175.96501783527566,54049817
2025-06-19,169.20202179371282,172.6894076071329,167.6142439418678,168.4290487207159,34806300
2025-06-20,166.18622031497253,167.26005794950476,163.85519163249606,165.1401309495817,57746340
2025-06-23,159.6746900987295,158.73093778740258,157.26009930188712,159.72222771110694,47474318
2025-06-24,154.1929982076658,154.6323392550995,151.07869647232297,152.94465528683503,51307405
2025-06-25,157.6529592278156,161.3044244474721,156.0844959972959,158.79298340151107,40184913
2025-06-26,160.35982936057923,161.4821742741824,158.65428994587324,160.20038216405757,46146864
2025-06-27,160.47446819061017,163.35178889807773,157.3555847917533,159.94494591598226,71330333
2025-06-30,149.66475319936606,151.71679421906217,148.37837856005035,149.77842386086607,43773004
2025-07-01,147.729311760727,149.1389007159721,146.87957430843667,148.09436506269506,53570154
2025-07-02,144.92436375869983,146.5962833340188,143.41903899999843,144.27541304070232,56296288
2025-07-03,139.5738967513868,141.88856554251117,138.60411656591157,139.9659280472149,49790984
2025-07-04,140.65157775574838,141.6420662873313,138.7434741949359,139.75875348968378,47978073
2025-07-07,138.906239248406,140.86857904515045,137.32772206585742,138.14727411360025,63054788
2025-07-08,138.0125777343573,139.17859993738716,136.39108559621968,137.54358644705664,48698569
2025-07-09,137.66454837371194,138.47799395331225,137.31950728916212,137.2561037017011,39939826
2025-07-10,132.33204351470945,134.17917566018892,130.66505522727905,131.57017923868608,56283455
2025-07-11,130.27689760835676,132.22222936429415,128.5330359974984,130.86398903953574,59751197
2025-07-14,129.09727798738982,130.72034698053915,128.07284684122772,129.6323336275057,44362754
2025-07-15,125.93984440681058,127.35349811013019,124.20988244013792,125.78658150036594,45289616
2025-07-16,125.12077731810115,126.40670815751241,123.42010804780611,126.03331164359183,47865528
2025-07-17,127.5124296480784,129.33436525638692,125.21167547958036,126.57868638859479,49809837
2025-07-18,122.12752159178326,123.1839335914875,121.10331046559423,122.13882745539642,41727690
2025-07-21,124.37704283196292,125.55317693206742,122.44471210926497,123.43110454689337,56901439
2025-07-22,121.46420019430919,122.68648982569971,120.17422823303579,121.32825644380806,42269902
2025-07-23,121.11164639352036,123.20151481492302,120.18217169429776,120.81082846282817,71531824
2025-07-24,117.93782159825831,119.22531459806207,117.53709614789145,117.42565747677091,41917017
2025-07-25,113.53908718824157,113.80983604453971,112.10522759012781,113.88038250691656,42408673
2025-07-28,114.01928915915788,116.22908037789213,113.22744873358225,113.8247876522992,44230963
2025-07-29,110.45882541429533,110.83425662183603,110.09495199265093,110.18780793833959,61794401
2025-07-30,107.16011697005264,109.89847813760396,106.0271452842771,108.08594579934415,62378163
2025-07-31,102.06865295835073,103.40189815015405,101.07194265837097,102.37545942506473,45499345
2025-08-01,103.22254891068481,104.74040551656572,102.25240953021857,103.77651856724779,55144388
2025-08-04,104.88000595439988,105.71879553391568,104.50121965829844,105.47310341267318,53323140
2025-08-05,103.37294750276448,104.46646511728291,102.15645422828585,102.57738195941312,50675184
2025-08-06,109.35752694895703,110.31497170056348,107.84863905703291,108.40607885999668,56453759
2025-08-07,111.77321056600653,113.82350841131226,111.24699597553074,112.31508788238065,32412605
2025-08-08,106.66777355065594,108.69907945267886,105.98378898942073,107.7665789278398,65023570
2025-08-11,108.34240879365626,108.67821529977964,105.47733181137006,107.46729426326806,49444523
2025-08-12,108.15050937152601,108.1317165803369,107.02081238946816,108.16819203047716,36955304
2025-08-13,110.0017324331359,110.58480773359278,108.42035030175984,109.80046913610637,39407864
2025-08-14,109.56576843814601,110.12141696384622,108.22936971608593,109.04500096185717,44697423
2025-08-15,105.84933560174309,106.41687958232075,104.49782519008883,105.90601139434754,38021221
2025-08-18,111.63844777780525,112.36425090766917,110.62200060213996,111.61876740677792,48876719
2025-08-19,110.65951957290413,112.18524196496621,108.924909106645,110.320742939716,44241817
2025-08-20,107.60589986609578,109.12270064703459,107.26525954519572,108.85882199771945,66449677
2025-08-21,107.81113771797665,109.05703026153758,108.08113988620293,107.5012347906983,61195749
2025-08-22,106.04211979217314,106.76085770950571,105.08957717049132,106.55118964567578,42436492
2025-08-25,101.14410325527733,101.9381354443072,100.98588436144485,101.47214895537917,58816397
2025-08-26,101.68744982046385,102.74366124817654,99.49642062948487,100.94051817918483,65231240
2025-08-27,101.53840444723858,102.99129166939088,100.07847600099836,102.06775136013381,36172002
2025-08-28,105.39005085266582,105.70697582256403,103.64331576755534,104.39339839243708,43493574
2025-08-29,102.04270587081315,102.927180330929,101.04703520314875,102.34585117284239,41690498
2025-09-01,102.63873757972333,103.56851375778126,101.14659426120019,102.66452593817645,44232286
2025-09-02,104.73943329937327,105.27488472057186,103.48487225741017,104.47775977140334,57513871
2025-09-03,98.99110972254019,99.65305151363273,98.01732603670665,98.722899254883,42367408
2025-09-04,92.12792740338735,93.8349583945177,91.32628660827159,92.88378894488325,40956833
2025-09-05,93.41625049680552,95.10968158702174,91.91644502847397,94.19881661504498,43481638
2025-09-08,93.45796988957287,94.61991187007612,92.99362060599542,93.86176949438371,44231081
2025-09-09,95.20482429084063,96.95673554584073,94.93899748409684,95.74564685863979,25283554
2025-09-10,93.24621596411768,94.08401205417144,92.22070355792806,92.97794107293853,43960148
2025-09-11,92.68238068970021,94.22371103881851,91.87345853007439,92.75457957228905,53376026
2025-09-12,90.92248880860213,91.85902251731594,90.19258677302071,91.14470242958161,45790155
2025-09-15,92.43062425642007,93.75752349970118,90.41738366945798,91.48132221053565,62012139
2025-09-16,88.9877998485895,90.34986228814229,87.26553356497057,89.9039773589159,46484865
2025-09-17,90.25437438801575,91.3044512598429,88.5110406826137,89.50413403849068,58294055
2025-09-18,83.21736158767189,84.37028204142382,81.67375011781168,83.11944083605779,61437540
2025-09-19,83.37443040369354,84.64772974151641,83.48727471786249,83.547912595356,51818662
2025-09-22,83.55995967708357,84.23396341366072,83.07127421705711,83.75232238783687,41439161
2025-09-23,83.31392200345361,84.54851580363818,82.619776276496,83.51337593304818,60375399
2025-09-24,81.70761016064836,82.23579093539965,80.70902335658536,81.81801331589566,53773004
2025-09-25,82.88305277176771,84.46169951890641,82.61601926500371,83.26698239081631,54134349
2025-09-26,87.20021791389422,87.86951168160026,85.55269176819372,87.53890119512513,64960443
2025-09-29,88.79499514178843,89.83221062660012,87.40735621793557,88.81968020526134,74457519
2025-09-30,88.76843080400717,89.97824093371428,88.04607975543158,88.7199033259986,52238840
2025-10-01,86.37551704178007,88.05207640703952,85.89034573100913,86.17237929130522,65931866
2025-10-02,84.00222537558501,85.21104201285922,83.18560820503471,84.41993725977602,60941915
2025-10-03,80.32111862627663,81.06087295671114,78.74425312708993,79.7115048378297,39878956
2025-10-06,75.66576646875022,76.45016243435393,74.11602872984218,75.35561384548026,37049212
2025-10-07,74.83910961308906,75.4903627812234,72.91972615295796,74.21973791220503,47542569
2025-10-08,72.25377636624222,73.95392585839151,71.44780914307509,73.24139506656941,56962063
2025-10-09,77.3711689340494,78.04085946188303,75.7427455875289,76.93779180555556,75733598
2025-10-10,76.69512808508877,77.45282798270983,75.99884443428601,76.68978691294552,48556395
2025-10-13,74.78148222860509,75.72410237266769,73.83047685699341,74.98651746634985,42871542
2025-10-14,74.75558333179673,76.1623969112395,73.01715352637176,74.85100984285108,60915068
2025-10-15,76.47377196960356,77.91521990419348,75.56700682947576,77.27487684389696,35924883
2025-10-16,74.66839201824088,76.49403415364735,74.27103610337113,75.08533179745609,62715550
2025-10-17,75.90458098923577,76.89867225453266,75.33126403442739,76.33551472979805,37778721
2025-10-20,77.49342000818064,78.21711126896868,76.9939594052238,77.58665022121147,54442633
2025-10-21,76.80115591181888,77.15403290506933,75.83010667231599,76.3585323006325,55931012
2025-10-22,75.39038060712176,75.67267476966084,74.8627145276861,75.26764428558225,48150978
2025-10-23,74.09759965472549,74.57762476726688,72.45477700417595,73.71098215310496,34433708
2025-10-24,74.20438648258275,76.08460226586645,72.68990114569662,74.68251490358672,66964563
2025-10-27,74.74571984075318,75.32595022742366,74.14743122325409,74.78188178324709,49623652
2025-10-28,76.92709302726233,77.75417534546564,75.9745719610495,76.88318210169666,49430543
2025-10-29,76.54851010089483,77.46033838686259,76.06750379493053,77.20870957465675,51708654
2025-10-30,76.40355398828618,77.30037191612374,75.42636863587325,76.39651254729256,42216952
2025-10-31,76.08933833846721,77.38410262930111,74.68070265552063,76.46338681920803,60291556
2025-11-03,77.26394488797438,78.4162172469815,77.03609341489309,77.16516200833796,60143700
2025-11-04,72.05383494568854,73.016421074808,71.3426963973589,72.51779544936583,55176590
2025-11-05,70.64223279088547,71.0818454340265,69.65476956828965,70.57632623039183,35933389
2025-11-06,67.80730357433461,68.61827124503402,67.48645358439724,68.26869227631187,40506011
2025-11-07,73.4994742055222,74.30239573710622,72.27077290592433,73.31862724907229,57003098
2025-11-10,71.72961676407525,73.36508234578429,70.93459531333565,71.68588485645512,61492733
2025-11-11,69.80300705888153,71.13151709786611,68.88615605849049,69.8152207048124,68124485
2025-11-12,70.74896945745891,71.88232723532815,70.38551588814612,70.9485003286308,56218099
2025-11-13,67.0070994441208,67.84089107915233,66.31209060875122,67.25160515533248,56206720
2025-11-14,66.82469855908958,68.07449302980895,66.36046261536403,67.27386745606995,55597904
2025-11-17,69.40694536968576,70.26036625675191,68.40331079589278,69.1187470971907,33390390
2025-11-18,69.7363353212995,70.52839323879662,68.52263659450138,69.66399355280187,39189434
2025-11-19,71.50253432645358,72.47553871017767,70.79763316149574,71.51667859257881,50297561
2025-11-20,72.98338284344963,73.93907211105858,72.084856943142,73.17218344103414,45655037
2025-11-21,72.20774846577379,72.75697915017446,71.85923577801445,72.12763854382992,41053926
2025-11-24,71.20574018846071,72.59256928337311,70.56366192832152,71.36264203898592,60318445
2025-11-25,67.91598742174578,68.89724806559103,67.175073932664,67.8254234349408,60654803
2025-11-26,66.90187815921169,68.33989995163789,65.64887609443582,66.43373707278424,45544974
2025-11-27,69.54311928004971,70.05674388667475,68.1632388106031,68.99818125397542,47182153
2025-11-28,65.56769197413057,66.1982386352872,64.66030148315309,65.87025114628526,49653151
2025-12-01,66.51542749391378,66.84855203980284,65.66854082008754,66.00373338818405,47860111
2025-12-02,65.79703007865955,66.0856415063326,65.04539739554201,65.57577103611443,51664522
2025-12-03,66.31241725635594,67.7896258657563,65.34336642082731,66.21667832098515,44690030
2025-12-04,64.46817439262048,65.08817517433884,64.20676127411002,64.64772605576908,64205042
2025-12-05,62.95446646586882,63.998748278715006,62.151097265595794,63.21756392412039,56329318
2025-12-08,62.806695701803065,64.40886791266688,62.7425944574439,63.28632507577007,43872113
2025-12-09,62.322759699873785,63.05020864763428,61.81638775596733,62.23380724175647,70102045
2025-12-10,61.346430498163464,61.78342092076024,60.50876644871025,61.59227521611285,49668730
2025-12-11,64.43305182162541,65.31852708153572,63.783430416840574,64.6002408946631,61883932
2025-12-12,68.99084020837905,69.69691399465397,68.66111948740382,69.17445299326891,56818914
2025-12-15,72.8730736256107,73.47089076694168,72.14890814913254,72.66092980119615,61087035
2025-12-16,74.27404495932349,75.4129166281743,73.77841670176267,74.08613509732359,63821589
2025-12-17,75.09471577342622,75.96422502136603,74.79678085528214,75.15751667296506,41830643
2025-12-18,75.46427858941215,76.37998347185807,75.19202304113277,75.61298620035501,51910990
2025-12-19,74.82799789280809,76.37477470506025,74.32121935861133,75.34025745160092,71632547
2025-12-22,74.34929260836734,75.18549303681083,74.11100510438882,74.26791342056217,49047044
2025-12-23,74.74474115195677,75.56192881651093,73.60672456087056,74.51824424901089,51940899
2025-12-24,76.15293040372977,77.36215704850127,75.12481984122114,76.54580761685214,61950466
2025-12-25,72.46220038673731,73.52897515611181,72.30478496245308,72.66527142542526,49342497
2025-12-26,71.76030598239608,71.95835943941688,69.59913347157232,71.09163333922527,54400144
2025-12-29,69.30969646430326,70.60881346816228,68.70108826700654,69.6654195275066,44359213
2025-12-30,66.93201260898698,67.81892910228439,65.94184505229123,66.64130413817946,68466369
2025-12-31,63.67928712877418,64.58843535625154,63.02797983236364,64.16874228649735,52433394
2026-01-01,63.49507666567741,63.732694473888735,63.20722339965208,63.38350414226106,49178488
2026-01-02,65.30284363432283,66.10500849091542,64.72493793216401,65.19113037063768,54477085
2026-01-05,66.56160165958919,67.29262149526181,65.69535205442666,66.12216941570553,49102643
2026-01-06,68.41610300073754,69.952908706304,67.71820471829226,68.64826880357973,35692248
2026-01-07,68.33535719783941,69.54275018218351,67.4290171621535,68.56885184885347,45538165
2026-01-08,64.19359353234414,64.20273836772633,63.04327552679282,64.33909843633185,57604146
2026-01-09,65.67354311944499,66.01275480348309,64.86315821351018,65.53413315691182,49963974
2026-01-12,63.402127150618604,64.31428159964598,62.230273448781,62.92908971755299,50268858
2026-01-13,62.36461791616265,63.560052355901796,61.5283133017449,63.00784448147304,39983799
2026-01-14,62.720193644568056,63.54836452278577,61.362318359046405,62.16145955293004,55725827
2026-01-15,64.75824205279118,65.42513226296403,63.607120758414055,64.4602315463108,56982233
2026-01-16,65.1893402358454,66.04826579164417,64.59044045688097,64.8988551602105,44647647
2026-01-19,67.20561536184323,68.57501743536736,66.23653118925586,67.13928188404513,67359638
2026-01-20,66.98332945347246,67.71164424739098,66.20620651251618,67.20221311098864,54241659
2026-01-21,67.72544379737124,68.59120498033491,67.77362041325223,67.92027310210217,67275431
2026-01-22,68.4827388598929,69.2086666185051,67.99506818140983,68.4697284207468,39772074
2026-01-23,67.03473411942889,68.4096266072983,66.58130981694033,67.5987047300656,45168135
2026-01-26,70.02090272702341,70.64137636676635,69.39927529452463,70.45269520023551,60470983
2026-01-27,73.49054301644121,74.79342026518627,72.74148754460509,73.65954905579986,48273727
2026-01-28,75.4893678397171,75.64925728112313,75.04701522433577,75.2439510859392,63800913
2026-01-29,73.60100705458098,74.51882272125565,72.81682046824687,73.45563705110237,44496948
2026-01-30,71.5991737744654,72.74429222044972,71.07778864638391,71.60832319533796,46293856
2026-02-02,71.86967418931604,74.05593545653001,70.52581413510565,72.90808309980724,46375590
2026-02-03,69.64080251533609,71.20233681829458,68.78153905519899,70.09455311265555,53465038
2026-02-04,69.81153256646473,70.53646316187724,68.50218727317582,69.64541403684257,59962668
2026-02-05,67.73424591544664,68.80207843605479,67.56516761988637,68.26555051662777,58502217
2026-02-06,67.09282647538954,67.77421104355011,67.11857267110646,67.21019486722014,53819354
2026-02-09,68.09020277059088,68.85240080958447,66.9760878062966,67.741239380146,48036501
2026-02-10,67.24450515764728,68.17428364877284,66.58952548300125,67.25702244162864,57326400
2026-02-11,66.78412221510813,66.78472304362869,66.39615631809747,66.75787462422726,53464884
2026-02-12,67.43198622712272,69.82152722980831,66.71060233543545,68.42283626473778,61081828
2026-02-13,66.14817300957539,66.46124716505219,65.08098574492789,65.94612269394088,69140313
2026-02-16,65.31007480877803,66.24729649976574,64.74844696232977,65.23914913058172,51504189
2026-02-17,66.41589346910516,67.06091838436821,65.03696116828888,65.62724574293104,60506543
2026-02-18,67.87616661030935,68.77170107125993,66.41530607939522,67.47568817653888,66334315
2026-02-19,64.91587722705526,65.32021360694986,64.14883191166918,64.81779640719796,53287624
2026-02-20,65.25597186080859,66.43505306524247,64.61507903587908,65.11859742211317,47558433
2026-02-23,67.07295263841351,67.3319857605815,66.20880295885259,66.67640456075044,57011727
2026-02-24,66.20005714324053,66.81238927249186,65.13161239908943,65.74780860197033,48269281
2026-02-25,65.09104329003968,65.63304098981759,64.95907284762211,65.4497982061181,41530386
2026-02-26,62.495743939651966,63.605880804653296,61.45734909556564,63.17595633863738,66420151
2026-02-27,64.5510902479665,66.151196930196,64.22244950825251,64.7739613673338,46751686
2026-03-02,60.275822270384715,60.45979237789625,58.50699441401644,59.5931992840017,60225704
2026-03-03,64.09760619104804,64.91930837648181,63.209744123722594,63.657012828219656,58534155
2026-03-04,64.87915080980144,65.56174471358867,64.1199045204957,64.78806157335131,42460354
2026-03-05,63.37753238288379,64.52634668387208,62.43048473452051,63.91858944062007,38964106
2026-03-06,64.38900455529667,65.32854206148507,62.80239427504586,63.943953905127415,40103718
2026-03-09,65.10751751067741,66.00973481357536,64.63550496891577,65.42893302000148,40316555
2026-03-10,64.8730096985436,65.76534035410862,64.3280056841334,65.30862656290866,34070062
2026-03-11,65.83862217231282,66.6854320563806,65.25394694094831,65.84508743524964,63641404
2026-03-12,65.62202908273444,66.46107018409627,65.14407038721718,65.76322454785,50488600
2026-03-13,65.28453849740171,65.95248847350952,64.17385092311036,65.5144916402133,67495767
2026-03-16,62.52481521790682,63.144236811920486,62.17934197224001,62.742187155913896,47050503
2026-03-17,64.55892451262972,65.51519090715595,63.643689730737194,64.77705821951443,71451491
2026-03-18,62.241568473812066,63.061220494208456,61.65242432390982,62.145298970490515,48147123
2026-03-19,61.60603238893461,62.17681166245614,61.27345350453031,61.5925400897133,72105230
2026-03-20,59.84177365977429,60.83040497450917,60.01522783463613,60.25445733573132,41963254
2026-03-23,63.443879884566954,63.90270975385047,62.46593778302901,62.91610785770995,66283966
2026-03-24,61.82293626346926,62.32480004193956,60.89103069741181,61.88593006310684,43507224
2026-03-25,59.31426641755146,59.67905709492,58.78044074622689,59.30415996028322,34441043
2026-03-26,59.84469266561913,59.84656710834443,59.11181519159601,59.59631638705006,62276689
2026-03-27,57.613447727223914,58.31028785346027,56.36286755190608,57.13563033917457,49442309
